model_key,model_label,person_index,action_verb_count,bullet_count,char_count,explanation_connector_count,line_count,medical_disclaimer_present,numeric_evidence_count,required_heading_count,required_heading_coverage,word_count
student_qwen_from_llama,Student: 0.5B from Llama,421,7,4,2490,3,22,1,12,5,1.0,364
student_qwen_from_llama,Student: 0.5B from Llama,422,9,5,3094,2,24,1,12,5,1.0,448
student_qwen_from_llama,Student: 0.5B from Llama,423,8,3,2314,2,21,1,11,5,1.0,338
student_qwen_from_llama,Student: 0.5B from Llama,424,6,8,2905,2,26,1,12,5,1.0,412
student_qwen_from_llama,Student: 0.5B from Llama,425,7,5,2785,2,23,1,10,5,1.0,403
student_qwen_from_llama,Student: 0.5B from Llama,426,6,6,2641,4,24,1,15,5,1.0,384
student_qwen_from_llama,Student: 0.5B from Llama,427,11,6,2782,3,24,1,8,5,1.0,401
student_qwen_from_llama,Student: 0.5B from Llama,428,8,3,2416,1,21,1,17,5,1.0,355
student_qwen_from_llama,Student: 0.5B from Llama,429,11,5,2912,2,23,1,7,5,1.0,428
student_qwen_from_llama,Student: 0.5B from Llama,430,8,4,2652,2,22,1,13,5,1.0,387
student_qwen_from_llama,Student: 0.5B from Llama,431,12,4,2774,2,22,1,10,5,1.0,399
student_qwen_from_llama,Student: 0.5B from Llama,432,9,4,2870,3,22,1,9,5,1.0,419
student_qwen_from_llama,Student: 0.5B from Llama,433,10,4,2647,1,22,1,12,5,1.0,386
student_qwen_from_llama,Student: 0.5B from Llama,434,10,4,2838,3,22,1,14,5,1.0,418
student_qwen_from_llama,Student: 0.5B from Llama,435,10,4,2674,2,22,1,19,5,1.0,387
student_qwen_from_llama,Student: 0.5B from Llama,436,7,8,2813,1,26,1,13,5,1.0,417
student_qwen_from_llama,Student: 0.5B from Llama,437,7,3,2463,3,21,1,14,5,1.0,353
student_qwen_from_llama,Student: 0.5B from Llama,438,9,6,2614,1,24,1,13,5,1.0,375
student_qwen_from_llama,Student: 0.5B from Llama,439,9,3,2548,1,21,1,10,5,1.0,377
student_qwen_from_llama,Student: 0.5B from Llama,440,10,4,2868,2,22,1,10,5,1.0,423
student_qwen_from_llama,Student: 0.5B from Llama,441,11,5,2879,1,23,1,12,5,1.0,414
student_qwen_from_llama,Student: 0.5B from Llama,442,7,4,2907,3,22,1,9,5,1.0,420
student_qwen_from_llama,Student: 0.5B from Llama,443,12,4,2661,1,22,1,12,5,1.0,405
student_qwen_from_llama,Student: 0.5B from Llama,444,11,11,3337,2,29,1,16,5,1.0,473
student_qwen_from_llama,Student: 0.5B from Llama,445,12,4,2854,3,22,1,15,5,1.0,410
student_qwen_from_llama,Student: 0.5B from Llama,446,11,3,2712,2,21,1,10,5,1.0,394
student_qwen_from_llama,Student: 0.5B from Llama,447,9,5,3094,3,23,1,7,5,1.0,446
student_qwen_from_llama,Student: 0.5B from Llama,448,10,8,3230,2,26,1,13,5,1.0,471
student_qwen_from_llama,Student: 0.5B from Llama,449,8,3,2549,2,21,1,15,5,1.0,373
student_qwen_from_llama,Student: 0.5B from Llama,450,11,3,2857,3,22,1,14,5,1.0,415
student_qwen_from_llama,Student: 0.5B from Llama,451,8,5,2674,2,23,1,11,5,1.0,385
student_qwen_from_llama,Student: 0.5B from Llama,452,11,5,2770,3,23,1,13,5,1.0,398
student_qwen_from_llama,Student: 0.5B from Llama,453,8,6,2704,3,24,1,15,5,1.0,388
student_qwen_from_llama,Student: 0.5B from Llama,454,11,4,2703,2,22,1,8,5,1.0,390
student_qwen_from_llama,Student: 0.5B from Llama,455,6,4,2646,1,22,1,8,5,1.0,381
student_qwen_from_llama,Student: 0.5B from Llama,456,3,3,2464,2,21,1,15,5,1.0,362
student_qwen_from_llama,Student: 0.5B from Llama,457,10,6,2821,3,24,1,8,5,1.0,413
student_qwen_from_llama,Student: 0.5B from Llama,458,10,4,2690,2,22,1,11,5,1.0,399
student_qwen_from_llama,Student: 0.5B from Llama,459,6,6,2954,1,24,1,11,5,1.0,425
student_qwen_from_llama,Student: 0.5B from Llama,460,8,4,2696,3,22,1,10,5,1.0,401
student_qwen_from_llama,Student: 0.5B from Llama,461,11,4,2673,3,22,1,10,5,1.0,390
student_qwen_from_llama,Student: 0.5B from Llama,462,10,6,2687,1,24,1,16,5,1.0,398
student_qwen_from_llama,Student: 0.5B from Llama,463,8,5,2731,4,23,1,18,5,1.0,398
student_qwen_from_llama,Student: 0.5B from Llama,464,9,4,2486,3,22,1,9,5,1.0,355
student_qwen_from_llama,Student: 0.5B from Llama,465,8,6,2933,2,24,1,12,5,1.0,425
student_qwen_from_llama,Student: 0.5B from Llama,466,12,4,3118,2,22,1,13,5,1.0,453
student_qwen_from_llama,Student: 0.5B from Llama,467,10,4,3535,3,23,1,19,5,1.0,512
student_qwen_from_llama,Student: 0.5B from Llama,468,7,6,2588,3,24,1,11,5,1.0,374
student_qwen_from_llama,Student: 0.5B from Llama,469,13,5,2849,3,23,1,11,5,1.0,418
student_qwen_from_llama,Student: 0.5B from Llama,470,8,5,3062,3,23,1,20,5,1.0,440
student_qwen_from_llama,Student: 0.5B from Llama,471,9,3,2518,2,21,1,10,5,1.0,369
student_qwen_from_llama,Student: 0.5B from Llama,472,9,4,2970,2,22,1,12,5,1.0,428
student_qwen_from_llama,Student: 0.5B from Llama,473,9,6,2935,1,25,1,9,5,1.0,430
student_qwen_from_llama,Student: 0.5B from Llama,474,10,5,3235,5,24,1,11,5,1.0,472
student_qwen_from_llama,Student: 0.5B from Llama,475,11,4,2725,5,22,1,10,5,1.0,400
student_qwen_from_llama,Student: 0.5B from Llama,476,9,4,2707,2,22,1,9,5,1.0,399
student_qwen_from_llama,Student: 0.5B from Llama,477,14,17,2469,1,30,1,18,5,1.0,353
student_qwen_from_llama,Student: 0.5B from Llama,478,10,5,2852,2,23,1,16,5,1.0,407
student_qwen_from_llama,Student: 0.5B from Llama,479,8,5,2464,2,23,1,9,5,1.0,362
student_qwen_from_llama,Student: 0.5B from Llama,480,6,4,2363,2,22,1,18,5,1.0,347
student_qwen_from_llama,Student: 0.5B from Llama,481,7,5,2941,2,23,1,19,5,1.0,433
student_qwen_from_llama,Student: 0.5B from Llama,482,11,4,2797,2,22,1,18,5,1.0,423
student_qwen_from_llama,Student: 0.5B from Llama,483,11,5,2571,2,23,1,12,5,1.0,376
student_qwen_from_llama,Student: 0.5B from Llama,484,9,6,2939,1,25,1,14,5,1.0,415
student_qwen_from_llama,Student: 0.5B from Llama,485,10,5,3007,4,24,1,8,5,1.0,442
student_qwen_from_llama,Student: 0.5B from Llama,486,8,5,2733,3,23,1,16,5,1.0,394
student_qwen_from_llama,Student: 0.5B from Llama,487,8,6,3068,2,24,1,14,5,1.0,454
student_qwen_from_llama,Student: 0.5B from Llama,488,16,3,2861,2,21,1,16,5,1.0,426
student_qwen_from_llama,Student: 0.5B from Llama,489,12,3,2664,2,21,1,10,5,1.0,393
student_qwen_from_llama,Student: 0.5B from Llama,490,13,3,2540,2,21,1,15,5,1.0,378
student_qwen_from_llama,Student: 0.5B from Llama,491,7,3,2511,2,21,1,16,5,1.0,375
student_qwen_from_llama,Student: 0.5B from Llama,492,7,8,2740,2,26,1,22,5,1.0,400
student_qwen_from_llama,Student: 0.5B from Llama,493,10,6,2634,3,24,1,13,5,1.0,383
student_qwen_from_llama,Student: 0.5B from Llama,494,9,3,2531,2,21,1,13,5,1.0,365
student_qwen_from_llama,Student: 0.5B from Llama,495,8,8,2832,4,26,1,20,5,1.0,420
student_qwen_from_llama,Student: 0.5B from Llama,496,10,7,3008,2,25,1,14,5,1.0,433
student_qwen_from_llama,Student: 0.5B from Llama,497,10,4,2971,3,22,1,9,5,1.0,428
student_qwen_from_llama,Student: 0.5B from Llama,498,11,4,2646,3,22,1,17,5,1.0,389
student_qwen_from_llama,Student: 0.5B from Llama,499,8,5,2708,1,23,1,14,5,1.0,396
student_qwen_from_llama,Student: 0.5B from Llama,500,8,6,2847,3,24,1,8,5,1.0,409
student_qwen_from_llama,Student: 0.5B from Llama,501,10,5,2717,3,23,1,14,5,1.0,394
student_qwen_from_llama,Student: 0.5B from Llama,502,6,4,2878,3,22,1,10,5,1.0,409
student_qwen_from_llama,Student: 0.5B from Llama,503,10,6,2956,4,24,1,8,5,1.0,440
student_qwen_from_llama,Student: 0.5B from Llama,505,9,4,2911,2,23,1,13,5,1.0,422
student_qwen_from_llama,Student: 0.5B from Llama,506,9,6,3160,3,24,1,18,5,1.0,470
student_qwen_from_llama,Student: 0.5B from Llama,507,11,6,2721,2,24,1,15,5,1.0,397
student_qwen_from_llama,Student: 0.5B from Llama,508,9,4,2622,3,22,1,17,5,1.0,379
student_qwen_from_llama,Student: 0.5B from Llama,509,9,6,3149,1,24,1,15,5,1.0,468
student_qwen_from_llama,Student: 0.5B from Llama,510,9,6,2766,1,24,1,12,5,1.0,405
student_qwen_from_llama,Student: 0.5B from Llama,511,10,7,3108,3,26,1,16,5,1.0,437
student_qwen_from_llama,Student: 0.5B from Llama,512,9,4,2919,3,22,1,9,5,1.0,425
student_qwen_from_llama,Student: 0.5B from Llama,513,8,4,2645,2,22,1,17,5,1.0,396
student_qwen_from_llama,Student: 0.5B from Llama,514,6,4,2856,2,22,1,13,5,1.0,420
student_qwen_from_llama,Student: 0.5B from Llama,515,8,8,3044,3,27,1,12,5,1.0,432
student_qwen_from_llama,Student: 0.5B from Llama,516,10,5,2978,3,24,1,11,5,1.0,434
student_qwen_from_llama,Student: 0.5B from Llama,517,8,5,3228,2,23,1,12,5,1.0,458
student_qwen_from_llama,Student: 0.5B from Llama,518,9,5,3218,4,23,1,16,5,1.0,474
student_qwen_from_llama,Student: 0.5B from Llama,519,10,5,2910,2,23,1,13,5,1.0,435
student_qwen_from_llama,Student: 0.5B from Llama,520,8,5,2548,2,23,1,10,5,1.0,371
student_qwen_from_llama,Student: 0.5B from Llama,521,9,12,3142,2,31,1,13,5,1.0,444
student_qwen_from_llama,Student: 0.5B from Llama,522,8,5,2802,3,23,1,12,5,1.0,412
student_qwen_from_llama,Student: 0.5B from Llama,523,10,5,3080,3,23,1,21,5,1.0,449
student_qwen_from_llama,Student: 0.5B from Llama,524,10,4,3076,1,22,1,13,5,1.0,452
student_qwen_from_llama,Student: 0.5B from Llama,525,8,6,2881,3,25,1,16,5,1.0,419
student_qwen_from_llama,Student: 0.5B from Llama,526,8,4,2861,3,22,1,10,5,1.0,420
student_qwen_from_llama,Student: 0.5B from Llama,527,9,4,2798,3,22,1,15,5,1.0,405
student_qwen_from_llama,Student: 0.5B from Llama,528,8,6,2714,3,24,1,12,5,1.0,390
student_qwen_from_llama,Student: 0.5B from Llama,529,8,5,3050,1,24,1,14,5,1.0,436
student_qwen_from_llama,Student: 0.5B from Llama,530,8,3,2555,4,21,1,18,5,1.0,379
student_qwen_from_llama,Student: 0.5B from Llama,531,9,4,2648,2,22,1,15,5,1.0,391
student_qwen_from_llama,Student: 0.5B from Llama,532,9,4,2604,2,22,1,18,5,1.0,383
student_qwen_from_llama,Student: 0.5B from Llama,533,9,4,2484,1,22,1,17,5,1.0,360
student_qwen_from_llama,Student: 0.5B from Llama,534,10,5,3053,2,23,1,17,5,1.0,443
student_qwen_from_llama,Student: 0.5B from Llama,535,9,5,2674,3,23,1,14,5,1.0,400
student_qwen_from_llama,Student: 0.5B from Llama,536,9,7,2990,2,26,1,11,5,1.0,434
student_qwen_from_llama,Student: 0.5B from Llama,537,8,5,2809,1,23,1,19,5,1.0,412
student_qwen_from_llama,Student: 0.5B from Llama,538,7,9,3240,3,28,1,10,5,1.0,457
student_qwen_from_llama,Student: 0.5B from Llama,540,9,9,2947,4,27,1,11,5,1.0,420
student_qwen_from_llama,Student: 0.5B from Llama,541,8,3,2464,2,21,1,15,5,1.0,355
student_qwen_from_llama,Student: 0.5B from Llama,542,8,4,2716,2,22,1,18,5,1.0,399
student_qwen_from_llama,Student: 0.5B from Llama,543,10,5,3258,2,23,1,7,5,1.0,467
student_qwen_from_llama,Student: 0.5B from Llama,544,10,8,3163,3,26,1,16,5,1.0,460
student_qwen_from_llama,Student: 0.5B from Llama,545,9,4,2518,3,22,1,14,5,1.0,366
student_qwen_from_llama,Student: 0.5B from Llama,546,9,11,3421,1,29,1,17,5,1.0,485
student_qwen_from_llama,Student: 0.5B from Llama,547,8,5,2460,2,23,1,16,5,1.0,358
student_qwen_from_llama,Student: 0.5B from Llama,548,12,5,3022,2,23,1,9,5,1.0,450
student_qwen_from_llama,Student: 0.5B from Llama,549,8,8,2602,3,26,1,22,5,1.0,384
student_qwen_from_llama,Student: 0.5B from Llama,550,10,6,2933,3,24,1,16,5,1.0,430
student_qwen_from_llama,Student: 0.5B from Llama,551,9,4,2561,2,22,1,17,5,1.0,369
student_qwen_from_llama,Student: 0.5B from Llama,552,12,4,2855,3,22,1,13,5,1.0,414
student_qwen_from_llama,Student: 0.5B from Llama,553,9,5,2986,2,23,1,10,5,1.0,441
student_qwen_from_llama,Student: 0.5B from Llama,554,9,8,3136,2,26,1,9,5,1.0,441
student_qwen_from_llama,Student: 0.5B from Llama,555,11,8,2946,4,26,1,10,5,1.0,431
student_qwen_from_llama,Student: 0.5B from Llama,556,9,8,2643,3,26,1,17,5,1.0,389
student_qwen_from_llama,Student: 0.5B from Llama,557,10,5,2865,2,23,1,9,5,1.0,421
student_qwen_from_llama,Student: 0.5B from Llama,558,10,5,2623,3,23,1,10,5,1.0,379
student_qwen_from_llama,Student: 0.5B from Llama,559,9,5,2510,2,23,1,13,5,1.0,374
student_qwen_from_llama,Student: 0.5B from Llama,560,7,4,2708,3,22,1,21,5,1.0,398
student_qwen_from_llama,Student: 0.5B from Llama,561,7,12,2571,2,31,1,20,5,1.0,371
student_qwen_from_llama,Student: 0.5B from Llama,562,10,6,2712,2,24,1,13,5,1.0,401
student_qwen_from_llama,Student: 0.5B from Llama,563,7,3,2639,1,21,1,14,5,1.0,378
student_qwen_from_llama,Student: 0.5B from Llama,564,9,5,2829,4,23,1,8,5,1.0,404
student_qwen_from_llama,Student: 0.5B from Llama,565,8,4,2597,2,22,1,16,5,1.0,381
student_qwen_from_llama,Student: 0.5B from Llama,566,10,4,2795,4,23,1,12,5,1.0,400
student_qwen_from_llama,Student: 0.5B from Llama,567,10,4,2725,3,22,1,18,5,1.0,402
student_qwen_from_llama,Student: 0.5B from Llama,568,13,5,2873,2,23,1,10,5,1.0,418
student_qwen_from_llama,Student: 0.5B from Llama,569,8,6,2780,5,24,1,9,5,1.0,406
student_qwen_from_llama,Student: 0.5B from Llama,570,9,5,2987,1,23,1,13,5,1.0,435
student_qwen_from_llama,Student: 0.5B from Llama,571,8,4,2540,2,22,1,17,5,1.0,371
student_qwen_from_llama,Student: 0.5B from Llama,572,9,8,3067,4,26,1,8,5,1.0,445
student_qwen_from_llama,Student: 0.5B from Llama,573,7,5,2901,2,24,1,9,5,1.0,416
student_qwen_from_llama,Student: 0.5B from Llama,574,11,5,2879,2,23,1,16,5,1.0,426
student_qwen_from_llama,Student: 0.5B from Llama,575,7,7,2473,1,25,1,10,5,1.0,355
student_qwen_from_llama,Student: 0.5B from Llama,576,8,4,2666,2,22,1,19,5,1.0,388
student_qwen_from_llama,Student: 0.5B from Llama,577,8,4,2468,2,22,1,13,5,1.0,367
student_qwen_from_llama,Student: 0.5B from Llama,578,9,7,2523,3,25,1,14,5,1.0,369
student_qwen_from_llama,Student: 0.5B from Llama,579,8,4,2638,4,22,1,18,5,1.0,383
student_qwen_from_llama,Student: 0.5B from Llama,580,5,4,2466,2,22,1,10,5,1.0,357
student_qwen_from_llama,Student: 0.5B from Llama,581,10,6,3162,2,24,1,16,5,1.0,451
student_qwen_from_llama,Student: 0.5B from Llama,582,7,6,2799,4,24,1,11,5,1.0,410
student_qwen_from_llama,Student: 0.5B from Llama,583,9,6,2621,2,24,1,17,5,1.0,380
student_qwen_from_llama,Student: 0.5B from Llama,584,8,6,2815,4,24,1,16,5,1.0,408
student_qwen_from_llama,Student: 0.5B from Llama,585,8,4,2559,2,22,1,11,5,1.0,368
student_qwen_from_llama,Student: 0.5B from Llama,586,9,6,3017,3,24,1,15,5,1.0,428
student_qwen_from_llama,Student: 0.5B from Llama,587,9,6,2858,3,24,1,12,5,1.0,419
student_qwen_from_llama,Student: 0.5B from Llama,588,8,5,2668,3,23,1,12,5,1.0,376
student_qwen_from_llama,Student: 0.5B from Llama,589,6,8,2919,1,26,1,14,5,1.0,416
student_qwen_from_llama,Student: 0.5B from Llama,590,10,3,2730,3,21,1,7,5,1.0,398
student_qwen_from_llama,Student: 0.5B from Llama,591,11,4,2689,1,22,1,17,5,1.0,401
student_qwen_from_llama,Student: 0.5B from Llama,592,10,5,2758,3,23,1,10,5,1.0,397
student_qwen_from_llama,Student: 0.5B from Llama,593,10,5,2548,2,23,1,10,5,1.0,374
student_qwen_from_llama,Student: 0.5B from Llama,594,9,4,2691,1,22,1,11,5,1.0,396
student_qwen_from_llama,Student: 0.5B from Llama,595,9,4,2641,1,22,1,10,5,1.0,384
student_qwen_from_llama,Student: 0.5B from Llama,596,9,4,2510,2,22,1,9,5,1.0,378
student_qwen_from_llama,Student: 0.5B from Llama,597,11,5,2591,2,23,1,11,5,1.0,380
student_qwen_from_llama,Student: 0.5B from Llama,598,8,4,2927,2,22,1,8,5,1.0,417
student_qwen_from_llama,Student: 0.5B from Llama,599,9,5,2927,1,23,1,13,5,1.0,416
student_qwen_from_llama,Student: 0.5B from Llama,600,11,5,2560,2,23,1,8,5,1.0,372
student_qwen_from_llama,Student: 0.5B from Llama,601,8,6,2620,2,24,1,13,5,1.0,376
student_qwen_from_llama,Student: 0.5B from Llama,602,7,17,2908,2,35,1,22,5,1.0,425
student_qwen_from_llama,Student: 0.5B from Llama,603,9,10,3170,3,28,1,11,5,1.0,451
student_qwen_from_llama,Student: 0.5B from Llama,604,11,4,3173,2,22,1,22,5,1.0,475
student_qwen_from_llama,Student: 0.5B from Llama,605,9,4,2612,2,22,1,12,5,1.0,384
student_qwen_from_llama,Student: 0.5B from Llama,606,9,7,2697,2,25,1,18,5,1.0,387
student_qwen_from_llama,Student: 0.5B from Llama,607,13,5,2844,3,23,1,18,5,1.0,420
student_qwen_from_llama,Student: 0.5B from Llama,608,10,4,2906,3,22,1,10,5,1.0,424
student_qwen_from_llama,Student: 0.5B from Llama,609,7,5,2805,3,23,1,11,5,1.0,407
student_qwen_from_llama,Student: 0.5B from Llama,610,9,5,2894,3,23,1,9,5,1.0,426
student_qwen_from_llama,Student: 0.5B from Llama,611,9,5,2923,2,23,1,14,5,1.0,423
student_qwen_from_llama,Student: 0.5B from Llama,612,11,4,3048,2,22,1,16,5,1.0,452
student_qwen_from_llama,Student: 0.5B from Llama,613,14,14,3493,3,32,1,12,5,1.0,496
student_qwen_from_llama,Student: 0.5B from Llama,614,12,4,2611,3,22,1,15,5,1.0,389
student_qwen_from_llama,Student: 0.5B from Llama,615,7,4,2898,1,22,1,16,5,1.0,423
student_qwen_from_llama,Student: 0.5B from Llama,616,10,5,2871,4,23,1,17,5,1.0,421
student_qwen_from_llama,Student: 0.5B from Llama,617,9,4,2705,2,22,1,19,5,1.0,407
student_qwen_from_llama,Student: 0.5B from Llama,618,6,6,3002,2,24,1,16,5,1.0,437
student_qwen_from_llama,Student: 0.5B from Llama,619,6,6,2882,2,24,1,14,5,1.0,416
student_qwen_from_llama,Student: 0.5B from Llama,620,11,4,2701,2,23,1,8,5,1.0,385
student_qwen_from_llama,Student: 0.5B from Llama,621,8,4,3189,2,22,1,16,5,1.0,479
student_qwen_from_llama,Student: 0.5B from Llama,622,11,10,2871,3,28,1,13,5,1.0,420
student_qwen_from_llama,Student: 0.5B from Llama,623,7,5,2716,2,23,1,12,5,1.0,386
student_qwen_from_llama,Student: 0.5B from Llama,624,8,6,2721,1,24,1,13,5,1.0,395
student_qwen_from_llama,Student: 0.5B from Llama,625,10,5,2702,2,23,1,16,5,1.0,394
student_qwen_from_llama,Student: 0.5B from Llama,626,10,5,2667,3,23,1,9,5,1.0,388
student_qwen_from_llama,Student: 0.5B from Llama,627,8,7,2920,2,25,1,18,5,1.0,426
student_qwen_from_llama,Student: 0.5B from Llama,628,11,6,2800,1,24,1,11,5,1.0,405
student_qwen_from_llama,Student: 0.5B from Llama,629,10,6,2750,1,24,1,13,5,1.0,394
student_qwen_from_llama,Student: 0.5B from Llama,630,7,10,3117,4,29,1,29,5,1.0,468
student_qwen_from_llama,Student: 0.5B from Llama,631,7,3,2680,2,21,1,16,5,1.0,389
student_qwen_from_llama,Student: 0.5B from Llama,632,7,5,2915,1,23,1,10,5,1.0,423
student_qwen_from_llama,Student: 0.5B from Llama,633,8,6,2589,2,24,1,19,5,1.0,376
student_qwen_from_llama,Student: 0.5B from Llama,634,8,6,2899,1,24,1,13,5,1.0,417
student_qwen_from_llama,Student: 0.5B from Llama,635,9,4,2642,2,22,1,17,5,1.0,393
student_qwen_from_llama,Student: 0.5B from Llama,636,9,6,2790,3,24,1,7,5,1.0,409
student_qwen_from_llama,Student: 0.5B from Llama,637,9,6,2919,1,24,1,15,5,1.0,419
student_qwen_from_llama,Student: 0.5B from Llama,638,10,4,2931,3,22,1,9,5,1.0,429
student_qwen_from_llama,Student: 0.5B from Llama,639,11,5,2732,2,23,1,10,5,1.0,393
student_qwen_from_llama,Student: 0.5B from Llama,640,9,4,2982,3,22,1,16,5,1.0,437
student_qwen_from_llama,Student: 0.5B from Llama,641,9,5,3206,4,23,1,17,5,1.0,482
student_qwen_from_llama,Student: 0.5B from Llama,643,11,4,2840,3,22,1,10,5,1.0,417
student_qwen_from_llama,Student: 0.5B from Llama,644,8,4,2889,2,23,1,8,5,1.0,422
student_qwen_from_llama,Student: 0.5B from Llama,645,7,5,2967,1,23,1,15,5,1.0,427
student_qwen_from_llama,Student: 0.5B from Llama,646,9,5,2792,3,23,1,9,5,1.0,404
student_qwen_from_llama,Student: 0.5B from Llama,647,9,3,2649,2,21,1,16,5,1.0,394
student_qwen_from_llama,Student: 0.5B from Llama,648,9,5,2500,2,23,1,10,5,1.0,356
student_qwen_from_llama,Student: 0.5B from Llama,649,6,3,2911,3,21,1,17,5,1.0,427
student_qwen_from_llama,Student: 0.5B from Llama,651,9,6,2634,1,24,1,11,5,1.0,381
student_qwen_from_llama,Student: 0.5B from Llama,652,10,4,2602,2,22,1,14,5,1.0,387
student_qwen_from_llama,Student: 0.5B from Llama,653,12,4,2542,2,22,1,12,5,1.0,375
student_qwen_from_llama,Student: 0.5B from Llama,655,8,5,3226,2,23,1,8,5,1.0,465
student_qwen_from_llama,Student: 0.5B from Llama,656,7,5,2712,2,23,1,10,5,1.0,387
student_qwen_from_llama,Student: 0.5B from Llama,657,8,5,2665,4,23,1,13,5,1.0,390
student_qwen_from_llama,Student: 0.5B from Llama,658,6,4,2701,1,22,1,19,5,1.0,392
student_qwen_from_llama,Student: 0.5B from Llama,659,8,4,2297,1,22,1,11,5,1.0,336
student_qwen_from_llama,Student: 0.5B from Llama,660,9,5,3108,1,24,1,11,5,1.0,449
student_qwen_from_llama,Student: 0.5B from Llama,661,9,4,2654,4,22,1,17,5,1.0,391
student_qwen_from_llama,Student: 0.5B from Llama,662,9,4,2611,2,22,1,17,5,1.0,371
student_qwen_from_llama,Student: 0.5B from Llama,663,12,6,3155,2,24,1,14,5,1.0,471
student_qwen_from_llama,Student: 0.5B from Llama,664,8,6,2802,1,24,1,7,5,1.0,400
student_qwen_from_llama,Student: 0.5B from Llama,665,6,5,3140,3,23,1,19,5,1.0,467
student_qwen_from_llama,Student: 0.5B from Llama,666,8,7,2682,1,25,1,11,5,1.0,383
student_qwen_from_llama,Student: 0.5B from Llama,667,6,4,2664,2,22,1,14,5,1.0,387
student_qwen_from_llama,Student: 0.5B from Llama,668,7,5,2791,3,23,1,7,5,1.0,399
student_qwen_from_llama,Student: 0.5B from Llama,669,10,6,2949,3,24,1,17,5,1.0,427
student_qwen_from_llama,Student: 0.5B from Llama,670,7,8,2966,4,26,1,21,5,1.0,437
student_qwen_from_llama,Student: 0.5B from Llama,671,7,3,2648,3,21,1,17,5,1.0,389
student_qwen_from_llama,Student: 0.5B from Llama,672,13,8,2892,4,26,1,13,5,1.0,411
student_qwen_from_llama,Student: 0.5B from Llama,673,8,4,2852,2,22,1,13,5,1.0,417
student_qwen_from_llama,Student: 0.5B from Llama,674,11,4,2767,2,22,1,8,5,1.0,406
student_qwen_from_llama,Student: 0.5B from Llama,675,9,5,2799,3,23,1,10,5,1.0,407
student_qwen_from_llama,Student: 0.5B from Llama,676,9,4,2537,2,22,1,15,5,1.0,371
student_qwen_from_llama,Student: 0.5B from Llama,677,9,6,2690,3,24,1,19,5,1.0,394
student_qwen_from_llama,Student: 0.5B from Llama,678,9,7,3252,3,25,1,14,5,1.0,470
student_qwen_from_llama,Student: 0.5B from Llama,679,9,4,2452,1,22,1,13,5,1.0,355
student_qwen_from_llama,Student: 0.5B from Llama,680,8,4,3083,3,22,1,11,5,1.0,441
student_qwen_from_llama,Student: 0.5B from Llama,681,10,3,2523,2,21,1,16,5,1.0,374
student_qwen_from_llama,Student: 0.5B from Llama,682,7,6,3274,2,24,1,12,5,1.0,462
student_qwen_from_llama,Student: 0.5B from Llama,683,9,5,2609,3,23,1,15,5,1.0,379
student_qwen_from_llama,Student: 0.5B from Llama,684,10,6,2904,2,24,1,7,5,1.0,433
student_qwen_from_llama,Student: 0.5B from Llama,685,11,8,2654,2,26,1,12,5,1.0,397
student_qwen_from_llama,Student: 0.5B from Llama,686,8,6,2805,1,24,1,16,5,1.0,403
student_qwen_from_llama,Student: 0.5B from Llama,687,11,5,2829,2,23,1,7,5,1.0,416
student_qwen_from_llama,Student: 0.5B from Llama,688,7,4,2871,4,22,1,19,5,1.0,416
student_qwen_from_llama,Student: 0.5B from Llama,690,6,10,3160,2,29,1,25,5,1.0,470
student_qwen_from_llama,Student: 0.5B from Llama,692,8,3,2519,1,21,1,16,5,1.0,365
student_qwen_from_llama,Student: 0.5B from Llama,693,8,5,2659,2,23,1,17,5,1.0,384
student_qwen_from_llama,Student: 0.5B from Llama,694,8,12,3336,2,30,1,23,5,1.0,472
student_qwen_from_llama,Student: 0.5B from Llama,695,9,5,2958,3,23,1,15,5,1.0,426
student_qwen_from_llama,Student: 0.5B from Llama,696,8,4,2535,2,22,1,10,5,1.0,370
student_qwen_from_llama,Student: 0.5B from Llama,697,8,4,2572,1,22,1,12,5,1.0,384
student_qwen_from_llama,Student: 0.5B from Llama,698,8,5,2521,1,23,1,10,5,1.0,375
student_qwen_from_llama,Student: 0.5B from Llama,699,10,11,2980,2,29,1,15,5,1.0,438
student_qwen_from_llama,Student: 0.5B from Llama,700,9,5,2816,2,23,1,10,5,1.0,410
student_qwen_from_llama,Student: 0.5B from Llama,701,11,5,2767,3,23,1,5,5,1.0,404
student_qwen_from_llama,Student: 0.5B from Llama,702,6,4,2654,2,22,1,8,5,1.0,382
student_qwen_from_llama,Student: 0.5B from Llama,703,9,3,2839,1,21,1,10,5,1.0,416
student_qwen_from_llama,Student: 0.5B from Llama,704,7,5,2856,1,23,1,18,5,1.0,420
student_qwen_from_llama,Student: 0.5B from Llama,705,10,4,2641,1,22,1,10,5,1.0,398
student_qwen_from_llama,Student: 0.5B from Llama,706,10,4,2703,1,23,1,14,5,1.0,390
student_qwen_from_llama,Student: 0.5B from Llama,707,12,5,2730,1,23,1,9,5,1.0,396
student_qwen_from_llama,Student: 0.5B from Llama,708,8,4,2961,6,22,1,14,5,1.0,444
student_qwen_from_llama,Student: 0.5B from Llama,709,12,4,2787,1,22,1,8,5,1.0,408
student_qwen_from_llama,Student: 0.5B from Llama,710,10,4,2754,2,22,1,10,5,1.0,402
student_qwen_from_llama,Student: 0.5B from Llama,711,8,11,2985,2,29,1,10,5,1.0,418
